species,Longitude,Latitude
Carya ovata,-84.423125,37.506264
Carya ovata,-78.319713,37.517748
Carya ovata,-88.978695,37.528033
Carya ovata,-88.348532,37.5286
Carya ovata,-89.253418,37.531439
Carya ovata,-78.46212,37.536607
Carya ovata,-84.167683,37.540477
Carya ovata,-78.281493,37.543653
Carya ovata,-84.90082,37.544041
Carya ovata,-84.240503,37.553756
Carya ovata,-79.054431,37.55711
Carya ovata,-89.64777,37.55972
Carya ovata,-89.440018,37.56834
Carya ovata,-88.656688,37.569083
Carya ovata,-89.53955,37.587162
Carya ovata,-84.213135,37.593393
Carya ovata,-89.188745,37.59845
Carya ovata,-91.2,37.610556
Carya ovata,-94.74322,37.61862
Carya ovata,-77.588517,37.624082
Carya ovata,-89.147712,37.626357
Carya ovata,-94.8136,37.6284
Carya ovata,-90.633333,37.633333
Carya ovata,-80.80508,37.63996
Carya ovata,-94.68794,37.64197
Carya ovata,-90.341944,37.643889
Carya ovata,-84.098686,37.649387
Carya ovata,-90.689042,37.652236
Carya ovata,-84.976227,37.661858
Carya ovata,-77.92316,37.663979
Carya ovata,-89.226455,37.668183
Carya ovata,-85.646153,37.67609
Carya ovata,-95.32896,37.67914
Carya ovata,-89.397137,37.679572
Carya ovata,-84.500025,37.692833
Carya ovata,-77.96128,37.704487
Carya ovata,-89.228527,37.708646
Carya ovata,-80.661872,37.708995
Carya ovata,-84.29448,37.715958
Carya ovata,-89.027367,37.720023
Carya ovata,-85.708344,37.724706
Carya ovata,-90.888889,37.726667
Carya ovata,-88.5406,37.7384
Carya ovata,-95.9523,37.742
Carya ovata,-80.367324,37.761232
Carya ovata,-84.618954,37.763335
Carya ovata,-95.843,37.7712
Carya ovata,-88.611602,37.776088
Carya ovata,-90.486358,37.778972
Carya ovata,-95.43693,37.7961
Carya ovata,-79.44635,37.798038
Carya ovata,-88.687195,37.79857
Carya ovata,-84.656193,37.806033
Carya ovata,-95.532595,37.827405
Carya ovata,-89.372835,37.829216
Carya ovata,-87.989547,37.831963
Carya ovata,-90.240278,37.834167
Carya ovata,-89.084891,37.836782
Carya ovata,-95.80001,37.83867
Carya ovata,-94.65322,37.83975
