species,Longitude,Latitude
Carya glabra,-89.92361,34.37194
Carya glabra,-82.915749,34.375136
Carya glabra,-85.628708,34.395826
Carya glabra,-84.224555,34.399984
Carya glabra,-82.876227,34.44696
Carya glabra,-81.298429,34.450746
Carya glabra,-84.292244,34.454241
Carya glabra,-93.058861,34.459595
Carya glabra,-85.804141,34.459773
Carya glabra,-85.594192,34.473812
Carya glabra,-85.388409,34.479923
Carya glabra,-86.835642,34.490914
Carya glabra,-92.514265,34.498533
Carya glabra,-84.458253,34.49931
Carya glabra,-83.860516,34.505171
Carya glabra,-85.609882,34.505552
Carya glabra,-79.850898,34.512657
Carya glabra,-86.74,34.55
Carya glabra,-85.855467,34.550231
Carya glabra,-92.32548,34.57739
Carya glabra,-86.178878,34.578563
Carya glabra,-91.121361,34.602378
Carya glabra,-82.977569,34.602593
Carya glabra,-83.997765,34.616817
Carya glabra,-86.2086,34.6195
Carya glabra,-83.603972,34.621442
Carya glabra,-81.179619,34.630832
Carya glabra,-89.96861,34.632007
Carya glabra,-83.718423,34.635579
Carya glabra,-87.682194,34.637716
Carya glabra,-85.64,34.64
Carya glabra,-82.882282,34.643971
Carya glabra,-88.145805,34.648874
Carya glabra,-81.948955,34.654469
Carya glabra,-89.467573,34.663454
Carya glabra,-80.5416,34.6734
Carya glabra,-82.822993,34.673909
Carya glabra,-82.96316,34.677186
Carya glabra,-83.995055,34.68597
Carya glabra,-76.811613,34.701288
Carya glabra,-92.257189,34.70567
Carya glabra,-77.415949,34.709432
Carya glabra,-88.033828,34.711717
Carya glabra,-82.826944,34.714722
Carya glabra,-86.537441,34.715144
Carya glabra,-92.336944,34.723056
Carya glabra,-85.671284,34.724937
Carya glabra,-86.724555,34.728406
Carya glabra,-92.44659,34.733524
Carya glabra,-82.444463,34.738634
Carya glabra,-88.239323,34.740434
Carya glabra,-82.860833,34.745556
Carya glabra,-92.289595,34.746481
Carya glabra,-87.78938,34.75657
Carya glabra,-91.755355,34.783147
Carya glabra,-85.491547,34.78435
Carya glabra,-92.429125,34.788865
Carya glabra,-80.153752,34.790202
Carya glabra,-83.787365,34.792307
Carya glabra,-80.993927,34.804549
Carya glabra,-82.694699,34.804987
