Id,Scientific,Longitude,Latitude,LocalityNa,Source
2807497447,Carya aquatica,-97.22,30.13003,"E bank of Alum Creek ca. 1.5-1.6 airmiles S to SSE of jct. St. Rt. 21 and F. M. 1441. Bastrop State Park. Smithville NW Quadrangle.Texas,US",GBIF
2807309419,Carya aquatica,-94.7333,29.8333,"Trinity River bank, 200 m. N of Lake Pass, near Wallisville.Texas,US",GBIF
2626204721,Carya aquatica,-88.736542,30.816558,"Mississippi,US",GBIF
2620109820,Carya aquatica,-81.813402,27.826027,"Florida,US",GBIF
2572997007,Carya aquatica,-96.167771,30.720407,"Navasota River floodplain, along Trussel Rd (FM 2038) 3 miles east of Cob Cutoff Rd, east of RelianceTexas,US",GBIF
2572996921,Carya aquatica,-79.616808,33.28311,"Francis Marion National Forest, S end of Guillard Lake; near S bank of Santee River ca. 3.5 mi E of JamestownSouth Carolina,US",GBIF
2572996165,Carya aquatica,-80.392333,32.842562,"E bank of Edisto River at Martin Boat Landing, W of Rte. S-18-137. 5.2 mi S of Rte. 17A.South Carolina,US",GBIF
2456496591,Carya aquatica,-95.15672,30.101344,"Texas,US",GBIF
2456494203,Carya aquatica,-95.56251,30.25918,"Texas,US",GBIF
4062036234,Carya aquatica,-90.100935,36.737293,"Otter Slough Conservation Area Botanical Inventory. Otter Slough Natural Area, margin of flatwood forest along access road.Missouri,US",GBIF
2444969962,Carya aquatica,-92.416235,34.939114,"Arkansas,US",GBIF
2429290183,Carya aquatica,-77.215288,35.608033,"North Carolina,US",GBIF
2397521460,Carya aquatica,-91.613022,31.335312,"Louisiana,US",GBIF
2311324276,Carya aquatica,-95.46383,30.10722,"Texas,US",GBIF
2283125316,Carya aquatica,-81.675689,29.452056,"Florida,US",GBIF
2251872840,Carya aquatica,-81.6626,26.708978,"Florida,US",GBIF
2245575430,Carya aquatica,-81.502054,32.938042,"AllendaleSouth Carolina,US",GBIF
2242810831,Carya aquatica,-95.657629,30.255144,"Texas,US",GBIF
2239039652,Carya aquatica,-95.388649,30.034851,"Texas,US",GBIF
2238957859,Carya aquatica,-95.449606,29.756436,"Texas,US",GBIF
2234797028,Carya aquatica,-96.448349,31.31349,"Texas,US",GBIF
2234297755,Carya aquatica,-77.081834,35.148014,"On Neuse River, below mouth of Batchelder's Creek [sic] , 1.5 m. [mile] n. of New BernNorth Carolina,US",GBIF
2028444147,Carya aquatica,-82.377,28.074,"Florida,US",GBIF
2028147768,Carya aquatica,-88.142833,30.729,"Scarborough School, ALAlabama,US",GBIF
2012956578,Carya aquatica,-97.171783,26.160445,"Texas,US",GBIF
2005325638,Carya aquatica,-91.99351,32.408798,"Louisiana,US",GBIF
1995316463,Carya aquatica,-94.7,34.05,"River Bend Satte Park; campsite area along Mountain Fork River; Broken Bow Lake.Oklahoma,US",GBIF
1995316441,Carya aquatica,-88,38,"TX City/Eldorado; E side of US 45; S of crossing of original channel of N Fork of Saline River. T7S, R7E, Sec. 25, SW¼, NE¼, SW¼.Illinois,US",GBIF
1990565885,Carya aquatica,-81.018568,28.093628,"Florida,US",GBIF
1990467677,Carya aquatica,-95.303602,28.93168,"Texas,US",GBIF
1990228642,Carya aquatica,-77.6765,34.575639,"Shaken Creek Preserve and Vicinity; in swamp approximately .4 km west of end of Half Moon RoadNorth Carolina,US",GBIF
1990212695,Carya aquatica,-80.729595,35.307691,"Charlotte, University of N. C. GardensNorth Carolina,US",GBIF
1986610441,Carya aquatica,-90.990048,30.343034,"Louisiana,US",GBIF
1978891170,Carya aquatica,-82.418617,27.762333,"Highway 635 roadside marsh, Parrish.Florida,US",GBIF
1946340905,Carya aquatica,-80.995409,28.568774,"Florida,US",GBIF
1932897109,Carya aquatica,-91.807071,31.631281,"between levee and E bank of Ouachita River, N of United States Highway 80, in MonroeLouisiana,US",GBIF
1931269959,Carya aquatica,-90.075095,36.493393,"CampbellMissouri,US",GBIF
1931037782,Carya aquatica,-79.294496,33.376834,"GeorgetownSouth Carolina,US",GBIF
1931018719,Carya aquatica,-81.27312,28.800548,"SanfordFlorida,US",GBIF
1930937088,Carya aquatica,-96.215153,30.507435,"Peach Creek bottoms.Texas,US",GBIF
1930813206,Carya aquatica,-92.044776,35.503023,"Banks of Little Red River above Greers Ferry Dam; P.O. Heber Springs.Arkansas,US",GBIF
1930743359,Carya aquatica,-91.127878,34.37835,"White River bank; White River National Wildlife Refuge; P.O. St. Charles.Arkansas,US",GBIF
1930638257,Carya aquatica,-93.298262,34.989183,"P.O. [Plainview]Arkansas,US",GBIF
1930401484,Carya aquatica,-91.91117,30.263267,"1 mile southwest of Breaux BridgeLouisiana,US",GBIF
1930370620,Carya aquatica,-93.813516,33.614565,"FultonArkansas,US",GBIF
1930322877,Carya aquatica,-90.915101,33.424006,"Stoneville.Mississippi,US",GBIF
1930195121,Carya aquatica,-92.811371,34.403173,"The Coastal Plain; above Ouachita River. Rockport. Water Gaging Station; P.O. Malvern.Arkansas,US",GBIF
1930023060,Carya aquatica,-81.61008,26.715624,"AlvaFlorida,US",GBIF
1929586044,Carya aquatica,-92.323279,33.573117,"Moro bottoms; P.O. Banks.Arkansas,US",GBIF
3496975007,Carya aquatica,-76.855938,36.826203,"Southeast corner of the county on the Blackwater Ecological Preserve of Old Dominion Univeristy, part of the Zuni Pine Barrens Preserves along with Antioch Pines Natural Area Preserve, ca 5 miles south of the town of Zuni, NW of Route 614, W of Horse Swa",GBIF
1928925211,Carya aquatica,-93.75101,34.00344,"Near Torkio.Arkansas,US",GBIF
1928911220,Carya aquatica,-93.92177,33.877472,"near Mineral Springs.Arkansas,US",GBIF
1928748543,Carya aquatica,-84.57547,30.9038,"Bainbridge.Georgia,US",GBIF
1928591617,Carya aquatica,-94.386657,33.924839,"Bottoms of Little River, 1 1/2 mi. S.W. of Horatio, 10 mi. S. of DeQueen.Arkansas,US",GBIF
1928480950,Carya aquatica,-92.459015,34.902017,"Ark. river bottoms. Rowland.Arkansas,US",GBIF
1928477553,Carya aquatica,-93.002952,34.223148,"P.O. Friendship.Arkansas,US",GBIF
1928280765,Carya aquatica,-82.411238,33.001541,"Louisville.Georgia,US",GBIF
1928236279,Carya aquatica,-91.414755,33.052162,"Along the west of Lafourche Lake (Bayou) on south side Of Ark. 52 about 2.5 miles east of the Ashley County Line East of Wilmont.Arkansas,US",GBIF
1928201651,Carya aquatica,-93.577724,33.871564,"Coastal Plain; P.O. Belvins.Arkansas,US",GBIF
1930216599,Carya aquatica,-93.074727,34.126329,"ArkdelphiaArkansas,US",GBIF
1928051589,Carya aquatica,-90.443212,35.827787,"Northeast Arkansas; St. Francis; Lake CityArkansas,US",GBIF
1927943977,Carya aquatica,-96.136093,29.475215,"West Bernard Creek.Texas,US",GBIF
1927907648,Carya aquatica,-92.35318,33.305512,"Bottoms of Ouachita River; P.O. Moro Bay.Arkansas,US",GBIF
1914370863,Carya aquatica,-77.680404,34.359271,"North Carolina,US",GBIF
1914228122,Carya aquatica,-92.46373,34.820008,"Arkansas,US",GBIF
1849190194,Carya aquatica,-80.82,33.2179,"OrangeburgSouth Carolina,US",GBIF
1849193202,Carya aquatica,-81.651407,33.345547,"Savannah River SiteSouth Carolina,US",GBIF
1849165748,Carya aquatica,-80.7596,33.7653,"Locality Not RecordedSouth Carolina,US",GBIF
1849159550,Carya aquatica,-79.5716,34.0881,"FlorenceSouth Carolina,US",GBIF
3344429959,Carya aquatica,-80.137,33.4637,"BerkeleySouth Carolina,US",GBIF
1849152771,Carya aquatica,-80.4283,33.0513,"Locality Not RecordedSouth Carolina,US",GBIF
1849145459,Carya aquatica,-80.4466,32.8507,"ColletonSouth Carolina,US",GBIF
1849122597,Carya aquatica,-81.883889,27.017222,"Prairie Creek PreserveFlorida,US",GBIF
